book_number,book_name,cover,authors,press,publish_year,price,score,tags
4849498,遇见你是我最美丽的意外,https://img3.doubanio.com/view/subject/s/public/s6634700.jpg,:叶紫,万卷出版公司,2010,26.00, ,遇见你是我最美丽的意外|叶紫|言情|小说|爱情|网络小说|情感|大学
1834815,科学发展观学习读本,https://img1.doubanio.com/view/subject/s/public/s3328557.jpg,:中共中央宣传部理论局组织,学习出版社,2006-6,7.00, ,科学发展观|政治学|科学发展观学习读本|社科|学习出版社|史料1-共和国-官方
1441600,孙子兵法研究与应用,https://img3.doubanio.com/view/subject/s/public/s5692412.jpg,:褚良才,浙江大学出版社,2002-9,28.00, ,孙子兵法|军事|兵|哲学|中国文学
1834826,亚历山大的将道,https://img3.doubanio.com/view/subject/s/public/s5661721.jpg,:富勒,广西人民出版社,2006-6,28.00, ,军事|历史|亚历山大大帝|传记|战略|亚历山大|人物|古希腊罗马
1965885,环境心理学,https://img3.doubanio.com/view/subject/s/public/s1994613.jpg,:林玉莲等,中国建筑工业出版社,2006-8,29.00, ,环境心理学|心理学|建筑|环境|景观|教材|心理|课本……谢谢……
1441609,修炼中,https://img3.doubanio.com/view/subject/s/public/s1459042.jpg,谢耘,北京师范大学出版社,2005年8月1日,26.0, ,职场|管理|成长|管理学|励志职场|学者随笔|商业|励志
1441608,特种兵上将,https://img3.doubanio.com/view/subject/s/public/s2174201.jpg,:彼得.德拉比利艾尔上将,,1998-6-1,, ,英国|自传|军事|SAS|传记|回忆录|特种兵|二战
1965888,将军剑·壹·凄惨的刀口,https://img9.doubanio.com/view/subject/s/public/s3012696.jpg,[马来西亚]温瑞安,２１世纪出版社,2007-01,24.0, ,温瑞安|武侠|小说|七大寇|武侠小说|沈虎禅|中国|虚构类
1441605,Drawing the Head and Hands,https://img1.doubanio.com/view/subject/s/public/s29875699.jpg,:A.Loomis,Viking Pr,1956-6-1,GBP 10.71, ,绘画|艺术|美术|AndrewLoomis|art|艺术设计|理论|drawing
3800891,中国式营销,https://img3.doubanio.com/view/subject/s/public/s6039182.jpg,:刘春雄|金焕民,企业管理出版社,2009-6,65.00, ,营销|市场营销|中国|销售|市场营销学|经济学|市场&营销&广告|商业
3145538,吃定庄家,https://img9.doubanio.com/view/subject/s/public/s5916884.jpg,:曹明成||谭文,中国宇航,2008-7,36.00, ,"股票|吃定庄家|理财|交易方法|庄家|投机|交易|股票,庄家,投资"
1048389,简单的力量,https://img3.doubanio.com/view/subject/s/public/s1166781.jpg,:杰克・特劳特|史蒂夫・里夫金,浙江人民出版社,2004-12-1,21.00, ,管理|营销|简单的力量|特劳特|思维|思考|战略|心态
3145537,开店秘技,https://img9.doubanio.com/view/subject/s/public/s5917044.jpg,:侯东编,,2008-7,28.00, ,商业|营销|管理
4194124,邂逅,https://img3.doubanio.com/view/subject/s/public/s4098462.jpg,:丘天,上海卡通王杂志社,,42.5RMB（五册）, ,漫画|丘天|爆笑|中国漫画|中国|本土漫画|力荐|国漫
4718407,蒋百里评传,https://img3.doubanio.com/view/subject/s/public/s6141941.jpg,:曹聚仁,东方,2010-1,38.00, ,蒋百里|传记|曹聚仁|民国|历史|人物传记|中国|人物
3800892,草样年华3,https://img1.doubanio.com/view/subject/s/public/s3969547.jpg,孙睿,万卷出版公司,2009-6,25.00, ,孙睿|青春|草样年华|小说|草样年华3|周舟|青春文学|邱飞
1441576,中国古代绘画百图,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif,:天津艺术学院美术理论教研组,人民美术出版社,1978年,1.25, ,美术|艺术史|文化|中国美学
2096945,欧洲书报检查制度的兴衰,https://img1.doubanio.com/view/subject/s/public/s29341457.jpg,:沈固朝,南京大学出版社,1999-09-01,11.0, ,自由主义|出版|历史|欧洲书报检查制度的兴衰|政治|表达自由|社会演变与进步|民主化
1441575,浙商之变,https://img9.doubanio.com/view/subject/s/public/s2866856.jpg,:徐王婴,浙江人民出版社,2005-3,25.00, ,浙商|商业|传记|报告文学|商业经济
1965853,语言与因特网,https://img3.doubanio.com/view/subject/s/public/s5800732.jpg,:戴维·克里斯特尔,上海科教,2006-11,35.00, ,语言学|互联网|英特网语言|语言|网络语言学|文艺理论|network
1441589,上帝掷骰子,https://img1.doubanio.com/view/subject/s/public/s5637489.jpg,:陈灼,文汇出版社,2005年12月,25.00, ,游戏|RPG|奇幻|角色扮演|文化史|D&D|TRPG|DND
1965871,时间地图,https://img1.doubanio.com/view/subject/s/public/s2412658.jpg,[美]大卫·克里斯蒂安,上海社会科学院出版社,2007-1,68.00, ,历史|大历史|世界史|自然科学|科普|时间地图|大历史导论|科学
1048364,日本现代文学的起源,https://img9.doubanio.com/view/subject/s/public/s4573636.jpg,[日]柄谷行人,生活·读书·新知三联书店,2006-8,18.00, ,日本文学|柄谷行人|日本|文学理论|文学|现代性|文论|外国文学
3669809,隐蔽的光景,https://img1.doubanio.com/view/subject/s/public/s4371728.jpg,:陈弱水,广西师范大学出版社,2009-7,35.00, ,历史|女性史|女性|隋唐|文化|社会史|陈弱水|唐代
4063011,与精英保持距离,https://img3.doubanio.com/view/subject/s/public/s4038380.jpg,黄纪苏,九州出版社,2009-10,26.00, ,黄纪苏|随笔|社会|与精英保持距离|文化|政治|策论与时局|心理学
1048353,科莱利上尉的曼陀铃,https://img1.doubanio.com/view/subject/s/public/s1183968.jpg,:（英）路易・德・伯尔尼埃,上海译文出版社,2004-10,29.00, ,科莱利上尉的曼陀铃|二战|小说|爱情|外国文学|英国文学|英国|爱情小说
3014455,世界戏剧艺术欣赏——世界戏剧史,https://img3.doubanio.com/view/subject/s/public/s2972311.jpg,:[美]布罗凯特,中国戏剧出版社,1987年,3.6, ,戏剧|世界戏剧史|戏剧史论|戏剧理论|布罗凯特|艺术|文学|历史
2359071,新城对,https://img3.doubanio.com/view/subject/s/public/s9011883.jpg,柏杨,人民文学出版社,2007-11,25.00, ,柏杨|访谈录|随笔|杂文|台湾|人文（文化+社科+教育）|中国|非虚构
3800873,神探韩峰,https://img3.doubanio.com/view/subject/s/public/s6042323.jpg,何马,中国画报出版社,2009-7,26.00, ,悬疑|何马|侦探|推理|小说|韩峰系列|高智商犯罪|神探
4718389,江湖异闻录,https://img9.doubanio.com/view/subject/s/public/s6146795.jpg,:本少爷,陕西人民出版社,2010-3,28.00, ,奇幻|武侠|小说|本少爷|古风|中国|奇幻小说|玄幻
4718382,生活中的实用绳结,https://img9.doubanio.com/view/subject/s/public/s4230514.jpg,:（日）小暮干雄,辽宁科学技术出版社,2010-03-09,28.00, ,手工|绳结|DIY|生活|日本|手作|生活\创意\杂货\手工|结绳
3014444,自深深处,https://img1.doubanio.com/view/subject/s/public/s3051859.jpg,[爱尔兰]奥斯卡·王尔德,译林出版社,2008-4,28.00, ,王尔德|书信|自深深处|英国|外国文学|情书|文学|唯美
1179420,决胜商界三十六计,https://img1.doubanio.com/view/subject/s/public/s1299858.jpg,:凯哈・克里彭多夫|袁长燕,电子工业出版社,2004-9-1,26.00, ,商业
1048348,给儿子的信,https://img3.doubanio.com/view/subject/s/public/s1199310.jpg,:（美）尼伯恩,中央编译出版社,2001-5,16.00, ,教育|给儿子的信|父辈的人生建议|成长|励志|父亲|爱|美国
1048320,格林斯潘效应,https://img9.doubanio.com/view/subject/s/public/s1742376.jpg,:戴维,机械工业出版社,2000-09,28.00, ,经济学|格林斯潘|金融|经济|财经|心理学|乌阑|D/E/F1
1441523,敦煌壁画故事,https://img9.doubanio.com/view/subject/s/public/s1458965.jpg,:敦煌文物研究所编,甘肃人民出版社,1991,12.00, ,敦煌|艺术|宗教|敦煌　莫高窟|历史|佛学|绘画|研究
1048325,听风楼读书记,https://img3.doubanio.com/view/subject/s/public/s1035850.jpg,:冯亦代,生活·读书·新知三联书店,1996-03,19.80, ,冯亦代|书话|读书文丛|杂文|*三联·读书文丛*|读书|散文|圖書
1572599,钢笔手绘巴黎建筑,https://img3.doubanio.com/view/subject/s/public/s3618472.jpg,:陈新生,合肥工业大学出版社,2004-1,50.00, ,建筑|景观.建筑手绘效果图表现技法|艺术|合肥工业大学出版社|architecture|手绘|巴黎|专业
1441533,相爱的秘密,https://img1.doubanio.com/view/subject/s/public/s26016617.jpg,:麦道卫|JoshMcDowell,江西人民出版社,2000,20.0, ,婚姻|爱情|爱|相爱的秘密|学习爱|信仰|情感|基督教
2227962,下一只大牛股,https://img9.doubanio.com/view/subject/s/public/s5762295.jpg,:迈克尔·莫,机械工业出版社,2007-8,38.00, ,投资|股票|成长股|金融|价值投资|证券|投机|趋势
1572598,人体药库学,https://img9.doubanio.com/view/subject/s/public/s24561926.jpg,:周尔晋,7-81093,2012-10,30.00, ,中医|周尔晋|健康|养生|人体药库学|医学|经络/穴位/按摩|经络
2227963,网络营销,https://img1.doubanio.com/view/subject/s/public/s10319947.jpg,:16开,商品流通与市场,2007-7,45.00, ,网络营销|营销|管理|创业|互联网|营销学|市场营销
3014409,维多利亚蔷薇色 vol.1 恋之礼服与花样淑女,https://img3.doubanio.com/view/subject/s/public/s2972201.jpg,:青木祐子,,,160NT, ,轻小说|青木祐子|日本|乙女向|维多利亚蔷薇色|★轻小说★|輕小說|菊家
3931912,來來貓 1,https://img9.doubanio.com/view/subject/s/public/s3941434.jpg,:來來貓大和,青文出版社股份有限公司,2008/09/01,NT$220, ,猫|來來貓|漫画|日本|绘本|繪本|四格|猫漫
3145461,蟲之歌 01,https://img9.doubanio.com/view/subject/s/public/s3180824.jpg,:岩井恭平,台灣角川,2006-12-29,NT200, ,轻小说|岩井恭平|虫之歌|日本|小说|科幻|日本文学|輕小說
3931914,來來貓 2,https://img3.doubanio.com/view/subject/s/public/s3941443.jpg,:來來貓大和,青文出版社股份有限公司,2009/01/12,NT$220, ,來來貓|猫|漫画|日本|绘本|繪本|四格|猫漫
3014429,森林里的秘密,https://img1.doubanio.com/view/subject/s/public/s6489857.jpg,幾米,人民文学出版社,2007-12,20.00, ,绘本|幾米|几米|森林里的秘密|台湾|漫画|繪本|生活哲学
3037898,九州幻想2,https://img9.doubanio.com/view/subject/s/public/s4668614.jpg,今何在,云南美术出版社,2008-2,15.00, ,九州|九州幻想|奇幻|两生花|今何在|中国|小说|期刊
1834728,人工智能的未来,https://img1.doubanio.com/view/subject/s/public/s10039198.jpg,:JeffHawkins,陕西科学技术出版社,2006.1,18.5, ,人工智能|科普|AI|计算机科学|思维|计算机|科学|仿生物学
1441505,龙枪编年史,https://img1.doubanio.com/view/subject/s/public/s7042368.jpg,:[美]马格丽特·魏丝|崔西·西克曼,西藏人民出版社,2001-6,30.0, ,奇幻|龙枪系列|龙枪|小说|D&D|外国文学|魔幻|龙与地下城
3145444,蟲之歌 03,https://img9.doubanio.com/view/subject/s/public/s3294936.jpg,:岩井恭平,台灣角川,2007-8,NT240, ,轻小说|岩井恭平|虫之歌|日本|輕小說|梦想|科幻|日本轻小说
1310449,有个女孩叫Feeling,https://img3.doubanio.com/view/subject/s/public/s1922612.jpg,藤井树,汕头大学出版社,2005-4-1,17.80, ,藤井树|有个女孩叫Feeling|台湾|小说|爱情|青春|网络小说|青春文学
3145435,白老鼠遊戲(01),https://img3.doubanio.com/view/subject/s/public/s3180793.jpg,冬目景,尖端出版社,2006/3/1,NT$110, ,冬目景|漫画|日本|日本漫画|漫畫|科幻|白老鼠游戏|ACG
3407592,單身公害,https://img3.doubanio.com/view/subject/s/public/s3530511.jpg,:琳茜‧珊德斯,狗屋,2004-10-01,, ,吸血鬼|西曼|罗曼史小说|罗曼史|爱情|小说|奇幻|外国小说
3407597,愛情會咬人,https://img1.doubanio.com/view/subject/s/public/s3530518.jpg,:琳茜．珊德斯,狗屋,2005-01-25,, ,西曼|吸血鬼|爱情|魔幻|西方曼曼|罗曼史小说|小说|奇幻
3014367,寻找北大,https://img3.doubanio.com/view/subject/s/public/s3001322.jpg,钱理群,中国长安出版社,2008年4月1日,29.80, ,北大|钱理群|回忆录|寻找北大|文化|教育|大学|理想
1048289,曾国藩家书（上、下）,https://img1.doubanio.com/view/subject/s/public/s1035818.jpg,曾国藩,宗教文化出版社,1999-06,59.00, ,历史|教育|随笔|立志|散文|工具书系|宿卫|外化内不化
3669747,满堂娇,https://img1.doubanio.com/view/subject/s/public/s9519827.jpg,扫雪煮酒,宁夏人民出版社,2009年,28.80, ,言情|种田|扫雪煮酒|小说|古代|网络小说|满堂娇|家庭
3669733,全世界都知道我爱你,https://img3.doubanio.com/view/subject/s/public/s6024673.jpg,:女王驾到,辽宁教育出版社,2009-3,25.80, ,言情|小说|全世界都知道我爱你|女王驾到|爱情|网络小说|晋江|青春
3931873,霍姆斯读本,https://img1.doubanio.com/view/subject/s/public/s3941398.jpg,:[美]小奥利弗·温德尔·霍姆斯,上海三联书店,2009年9月,26.00, ,霍姆斯|法学|法律|法理学|美国|思想|法律的精神|文集
1441503,The Book of Bunny Suicides,https://img3.doubanio.com/view/subject/s/public/s1470811.jpg,AndyRiley,Plume,2003-12-30,USD 10.00, ,绘本|黑色幽默|漫画|兔子|英国|Bunny|自杀|AndyRiley
4849394,蒹葭往事,https://img9.doubanio.com/view/subject/s/public/s4373554.jpg,林汐,长江文艺出版社,2010年5月,22.80, ,林汐|小说|蒹葭往事|柯艾|青春|青春文学|文艺腔|最世
3669748,儒教中国及其现代命运,https://img1.doubanio.com/view/subject/s/public/s4200907.jpg,:（美）列文森,广西师范大学出版社,2009-5,38.00, ,海外中国研究|列文森|儒教|历史|思想史|文化|汉学|文化研究
4849378,世界,https://img3.doubanio.com/view/subject/s/public/s29433891.jpg,[英]简·莫里斯,浙江大学出版社,2010-06,58.00, ,旅行|游记|简•莫里斯|随笔|外国文学|简·莫里斯|英国文学|英国
1310409,市场大师,https://img1.doubanio.com/view/subject/s/public/s9801619.jpg,:杰克·伯恩斯坦,东北财经大学出版社,1999-1-1,16.00, ,期货|交易|金融|投资|金融技术|股票|电子书|操盘
1441501,海德格尔的弟子,https://img3.doubanio.com/view/subject/s/public/s1458940.jpg,:[美]理查德·沃林,江苏教育出版社凤凰出版传媒集团,2005,24.80, ,哲学|海德格尔|阿伦特|传记|西方哲学|思想史|马尔库塞|洛维特
1441487,中国鸟类野外手册,https://img3.doubanio.com/view/subject/s/public/s8903343.jpg,:[英]约翰·马敬能(JohnMacKinnon)|卡伦·菲利普斯（KarenPhillipps）,湖南教育出版社,2000-6,85.00, ,观鸟手册|自然|鸟类|图鉴|科普|工具书|观鸟|生物学
1179338,探险式环球旅行,https://img9.doubanio.com/view/subject/s/public/s9903256.jpg,:马中欣,西北工业大学出版社,2002-12,20.00, ,旅行|游记|探险|户外|旅行的意义|旅游类|关于旅行事件
1048265,白眉大侠（全三册）,https://img9.doubanio.com/view/subject/s/public/s1528374.jpg,:单田芳,群众出版社,1999-1,83.00, ,单田芳|评书|武侠|白眉大侠|小说|古典侠义|中国|公案
3014354,占卜者之屋,https://img3.doubanio.com/view/subject/s/public/s3110423.jpg,:菲利普•维赫涅|郑道炼编,世纪出版集团,2008年3月,280.00, ,黄永砅|艺术|当代艺术|占卜者之屋|画册|哲学|文化|艺术/设计/创意/生活
3407567,伯爵と妖精 呪いのダイヤに愛をこめて,https://img1.doubanio.com/view/subject/s/public/s3916759.jpg,:谷瑞恵(著)|高星麻子(イラスト),集英社,2005-9-1,JPY 540, ,轻小说|伯爵と妖精|谷瑞穗|日本|小说|伯爵与妖精|日本文学|谷瑞惠
1441488,宫本武藏·剑与禅（上下）,https://img3.doubanio.com/view/subject/s/public/s1460022.jpg,[日]吉川英治,重庆出版社,2005-12,120.00, ,宫本武藏|日本|吉川英治|日本文学|小说|传记|武侠|历史
3145432,LUNO 01,https://img1.doubanio.com/view/subject/s/public/s3180787.jpg,冬目景,台灣角川,2004/10/15,160, ,冬目景|漫画|日本漫画|日本|青漫|超自然|漫畫|Comic
2359003,沉思录,https://img3.doubanio.com/view/subject/s/public/s2825021.jpg,马可·奥勒留,中央编译出版社,2008-2,20.00, ,哲学|沉思录|人生思考|古罗马|斯多葛学派|修养|人生|外国文学
3669719,此后，不再爱你,https://img1.doubanio.com/view/subject/s/public/s6030007.jpg,安宁,北京磨铁图书有限公司,2009-4,19.80, ,安宁|爱情|此后，不再爱你|小说|现代言情|中国|言情|2011
1703644,傅熹年建筑史论文集,https://img3.doubanio.com/view/subject/s/public/s2764852.jpg,:傅熹年,文物出版社,1998-1,170.00, ,建筑史|傅熹年|建筑|古建筑|中国建筑史|建筑学|考古学|考古
1572548,姑苏食话,https://img1.doubanio.com/view/subject/s/public/s3031798.jpg,王稼句,苏州大学出版社,2004-4,21.00, ,苏州|美食|饮食|文化|姑苏食话|散文随笔|历史|城市
3669715,抗议与忍耐的政治经济分析,https://img9.doubanio.com/view/subject/s/public/s3735676.jpg,:（匈）格雷什科维奇,广西师范大学出版社,2009.5,28.00, ,政治学|社会转型|政治经济学|政治|东欧|社会学|社会抗争|民主
